	sequences per sample	iteration	Amz22chld.418485	Amz25chld.418466	Amz26chld.418481	Amz29adlt.418370	Amz2adltF.418633	Amz30adlt.418837	Amz32eldF.418511	Amz4adltF.418711	Amz4chldM2.418774	Amz5chldF1.418757	Amz5chldF2.418405	Amz5teenF.418519	Amz6chldM.418668	Amz6eldF.418597	Amz6eldM.418356	Amz7eldM.418423	TS1.418828	TS109.418691	TS111.418684	TS127.418550	TS129.418618	TS13.418619	TS163.418636	TS184.418577	TS193.418750	TS195.418848	TS25.418407	TS4.418810	TS7.418860	USchp18Mom.418783	USchp1Mom.418814	USchp25Child.418345	USchp25Mom.418780	USchp33ChildB.418578	USchp36Mom.418718	USchp3Child.418614	USchp3Mom.418727	USchp4Mom.418666	h101M.1.418586	h10M.1.418706	h122M.1.418534	h146M.1.418838	h147M.1.418531	h165M.1.418394	h186M.1.418788	h208M.1.418731	h235M.1.418489	h257M.1.418454	h264M.1.418377	h273M.1.418507	h279M.1.418530	h305M.1.418771	h37M.1.418863	h60M.1.418694	h68M.1.418773	h78M.1.418725	h85M.1.418596	h95M.1.418831	h9M.1.418588	k278A.2.418424
alpha_rarefaction_353_1.txt	353	1	687.038461538	617.6	474.692307692	528.730769231	380.545454545	925.75	749.375	475.620689655	438.0	590.714285714	576.103448276	715.166666667	528.25	707.714285714	756.130434783	408.076923077	426.033333333	491.75	660.137931034	581.096774194	680.055555556	451.714285714	398.222222222	476.541666667	482.033333333	1083.25	462.0	394.37037037	641.384615385	389.153846154	484.05	392.9375	440.75	442.214285714	617.2	465.8	400.8	705.833333333	409.193548387	456.625	353.555555556	448.176470588	474.260869565	355.6	576.533333333	783.157894737	511.035714286	471.260869565	594.44	822.15	568.428571429	407.333333333	395.391304348	539.25	452.75	551.5	521.538461538	476.541666667	584.8	344.0
alpha_rarefaction_353_2.txt	353	2	620.4	539.34375	410.875	664.714285714	356.636363636	638.666666667	755.636363636	470.137931034	421.096774194	566.5	610.454545455	400.034482759	515.7	630.235294118	711.44	615.714285714	523.25	552.884615385	750.260869565	707.565217391	703.291666667	619.444444444	605.0	454.625	798.0	533.954545455	424.636363636	316.12	745.260869565	294.05	320.625	390.055555556	488.4	426.666666667	684.772727273	384.037037037	760.714285714	641.0	418.12	356.387096774	497.333333333	445.923076923	378.0	518.615384615	1065.83333333	609.454545455	700.0625	411.772727273	480.620689655	671.0	480.0	366.222222222	470.285714286	625.272727273	421.8	431.260869565	531.129032258	379.6	467.75	289.954545455
alpha_rarefaction_353_3.txt	353	3	554.034482759	555.535714286	599.44	499.896551724	391.454545455	498.0	742.260869565	440.038461538	439.724137931	468.24	559.0	445.0	733.55	558.894736842	516.28125	411.0	838.5	551.0	693.037037037	463.171428571	1085.33333333	543.307692308	381.517241379	567.045454545	614.681818182	514.538461538	474.130434783	378.0	597.107142857	311.130434783	361.387096774	434.0	325.666666667	449.928571429	735.5	519.476190476	321.275862069	454.333333333	552.272727273	419.333333333	394.5	549.181818182	396.75	430.375	814.714285714	576.0	550.535714286	473.352941176	505.363636364	501.538461538	328.807692308	408.565217391	404.107142857	566.0	322.25	424.545454545	513.25	427.037037037	431.2	315.538461538
alpha_rarefaction_353_4.txt	353	4	574.428571429	570.12	597.538461538	722.047619048	404.384615385	468.275862069	666.12	415.037037037	481.037037037	406.384615385	684.285714286	389.428571429	676.875	449.625	511.1	434.285714286	512.035714286	623.55	546.9375	482.875	811.136363636	456.884615385	393.476190476	556.884615385	534.344827586	495.37037037	477.526315789	407.913043478	709.75	405.235294118	287.032258065	542.5	297.913043478	483.769230769	494.275862069	656.5	608.5	450.625	552.272727273	452.714285714	294.5	632.272727273	529.391304348	543.15	757.130434783	573.434782609	515.666666667	453.625	508.666666667	646.913043478	486.882352941	502.714285714	437.894736842	420.666666667	331.076923077	457.772727273	546.44	582.833333333	461.043478261	311.8
alpha_rarefaction_353_5.txt	353	5	522.935483871	498.171428571	554.034482759	468.307692308	294.03030303	547.5	749.375	378.4375	499.896551724	417.0	485.176470588	658.0	587.5	686.0	517.24137931	474.454545455	426.344827586	353.0	694.115384615	727.545454545	701.291666667	581.0	533.0	510.0	703.954545455	700.8	409.555555556	425.2	691.875	263.5	333.620689655	471.571428571	427.0	334.0	611.125	475.315789474	559.136363636	439.058823529	514.037037037	402.454545455	405.913043478	548.222222222	565.058823529	521.0	538.567567568	511.387096774	570.615384615	448.473684211	485.033333333	561.777777778	468.176470588	442.5	624.55	502.5	467.25	433.260869565	513.5	533.884615385	350.896551724	311.875
alpha_rarefaction_353_6.txt	353	6	525.724137931	458.551724138	476.2	572.037037037	456.105263158	659.115384615	617.285714286	532.12	445.038461538	662.1875	946.0	545.206896552	625.53125	612.9	531.78125	415.103448276	544.25	520.6	595.6875	525.27027027	693.84	451.636363636	431.0	630.666666667	794.333333333	490.913043478	588.473684211	403.64	921.352941176	315.588235294	417.12	247.434782609	477.0	323.5	455.088235294	430.894736842	346.04	444.555555556	568.64	348.6	410.789473684	477.774193548	489.545454545	416.103448276	703.214285714	526.615384615	487.625	444.636363636	474.285714286	501.363636364	398.181818182	306.5	459.772727273	655.0	366.625	335.333333333	441.578947368	601.75	485.619047619	432.260869565
alpha_rarefaction_353_7.txt	353	7	661.65	454.357142857	581.206896552	501.387096774	491.913043478	513.111111111	591.44	462.541666667	768.0	467.5	458.0	407.428571429	665.04	636.833333333	532.129032258	463.4	650.25	664.2	758.2	610.464285714	716.25	563.64	661.647058824	553.291666667	725.555555556	502.5	374.24	560.894736842	625.954545455	346.526315789	378.875	458.333333333	559.0	324.333333333	723.791666667	593.4375	414.65	487.0	742.3	445.7	313.75	452.12195122	432.8	563.75	567.483870968	563.714285714	490.107142857	369.129032258	620.9	623.444444444	252.538461538	471.25	564.894736842	453.444444444	406.214285714	404.25	578.333333333	414.333333333	484.652173913	341.21875
alpha_rarefaction_353_8.txt	353	8	570.375	446.090909091	655.8	579.2	438.5	633.272727273	603.115384615	584.625	415.384615385	459.625	519.333333333	490.129032258	484.6	507.15	457.0	461.75	471.161290323	565.5	661.777777778	784.181818182	625.24	454.088235294	484.0	422.0	743.115384615	605.454545455	676.055555556	378.0	704.954545455	320.368421053	469.8	508.272727273	451.473684211	614.1	607.965517241	476.315789474	499.333333333	524.571428571	411.096774194	564.045454545	399.5	543.451612903	412.913043478	439.038461538	561.428571429	697.65	504.222222222	544.5	416.45	747.115384615	399.315789474	351.714285714	423.333333333	589.136363636	366.0	448.894736842	626.896551724	505.24	324.303030303	376.4
alpha_rarefaction_353_9.txt	353	9	541.2	576.5	721.913043478	469.833333333	315.896551724	538.344827586	593.6	541.047619048	601.105263158	467.137931034	539.12	432.166666667	702.84	855.461538462	483.027777778	650.055555556	490.142857143	521.0	705.956521739	636.666666667	709.75	448.75	492.555555556	564.0	572.166666667	459.043478261	383.6	543.105263158	852.352941176	246.8	355.125	628.1	390.2	546.5	600.0	344.041666667	536.0	836.666666667	492.04	426.1	496.2	668.875	387.037037037	348.275862069	711.516129032	503.551724138	508.035714286	532.142857143	627.260869565	667.04	591.8125	388.5	391.12	545.103448276	406.217391304	392.391304348	526.714285714	574.260869565	690.352941176	270.7
alpha_rarefaction_402_0.txt	402	0	539.294117647	455.25	563.903225806	539.433333333	391.869565217	397.428571429	862.375	564.64	484.161290323	827.166666667	637.0	484.736842105	650.903225806	552.272727273	442.522727273	505.538461538	455.487179487	645.04	614.026315789	687.0	680.0	514.222222222	673.04	567.045454545	858.285714286	545.111111111	587.260869565	447.357142857	581.837837838	281.956521739	382.4	357.272727273	490.75	430.55	782.0	590.473684211	477.857142857	459.954545455	579.0	594.8	401.555555556	484.774193548	507.551724138	487.730769231	624.028571429	662.115384615	624.041666667	441.44	470.972972973	674.676470588	314.433333333	478.333333333	465.444444444	501.37037037	451.615384615	494.913043478	718.037037037	535.344827586	635.272727273	349.037037037
alpha_rarefaction_402_1.txt	402	1	637.24	561.5625	689.111111111	638.25	355.285714286	625.193548387	488.153846154	547.111111111	581.64	577.5	708.0	526.857142857	654.137931034	735.333333333	512.083333333	847.0	675.875	468.416666667	625.285714286	812.576923077	727.807692308	502.935483871	628.076923077	445.964285714	689.4	564.12	389.107142857	457.884615385	542.885714286	311.5	512.5	369.714285714	437.166666667	542.5	567.885714286	586.473684211	476.076923077	831.0	547.103448276	451.615384615	378.391304348	873.954545455	515.956521739	571.12	687.935483871	490.033333333	585.2	491.0	725.933333333	702.0	593.058823529	466.6	386.344827586	797.75	492.75	503.217391304	726.166666667	475.65625	560.913043478	336.25
alpha_rarefaction_402_2.txt	402	2	584.777777778	574.625	630.794117647	525.162162162	486.129032258	616.464285714	668.689655172	571.777777778	461.888888889	826.15	601.44	513.0	549.25	608.333333333	578.176470588	568.714285714	968.647058824	536.884615385	934.222222222	1001.26086957	563.757575758	557.75	485.857142857	596.714285714	610.464285714	594.44	548.44	320.7	663.375	401.428571429	565.5625	510.615384615	297.038461538	572.866666667	494.394736842	507.125	453.551724138	547.5	533.730769231	438.037037037	428.434782609	617.096774194	522.0	604.032258065	642.25	456.03125	467.275862069	584.045454545	539.405405405	489.56097561	422.032258065	519.5	448.965517241	462.677419355	433.517241379	390.0	443.243243243	589.8	403.75	553.105263158
alpha_rarefaction_402_3.txt	402	3	805.454545455	533.941176471	681.0	681.75	472.307692308	745.375	817.307692308	555.034482759	569.0	509.870967742	533.294117647	423.692307692	651.03030303	665.714285714	597.8125	502.555555556	540.636363636	526.0	873.5	629.794117647	1001.14285714	462.0	500.090909091	805.5	771.916666667	870.105263158	556.576923077	479.884615385	703.428571429	343.681818182	532.0	332.076923077	458.75	390.5	698.285714286	420.772727273	446.038461538	527.954545455	406.1	475.137931034	503.8125	508.551724138	689.55	489.777777778	639.6	503.516129032	504.0	625.55	571.588235294	704.0	654.071428571	458.12	509.565217391	660.0	371.516129032	448.12	521.6	589.625	356.0	473.4
alpha_rarefaction_402_4.txt	402	4	635.7	533.516129032	582.176470588	639.666666667	486.777777778	576.0	660.451612903	405.125	426.916666667	616.043478261	680.222222222	401.642857143	566.5	551.272727273	505.171428571	499.0	616.857142857	466.0	622.181818182	927.105263158	920.913043478	584.038461538	553.5	538.142857143	539.884615385	561.555555556	491.04	380.0	723.111111111	338.681818182	578.368421053	253.913043478	353.75	574.866666667	626.8	531.315789474	463.884615385	518.833333333	584.848484848	363.78125	405.214285714	460.825	493.785714286	422.323529412	600.117647059	698.6	708.384615385	445.916666667	447.578947368	668.689655172	505.3	559.5	581.368421053	581.96875	533.84	620.9	596.344827586	554.37037037	492.5	348.533333333
alpha_rarefaction_402_5.txt	402	5	725.0	525.323529412	686.75	730.076923077	409.322580645	649.25	681.935483871	455.428571429	562.884615385	420.775	828.625	536.181818182	661.181818182	643.0	565.5	557.535714286	545.111111111	693.142857143	682.0	817.444444444	749.034482759	439.517241379	801.333333333	649.833333333	643.04	614.125	457.043478261	384.206896552	549.228571429	441.058823529	465.25	536.461538462	485.0	295.5	567.885714286	480.541666667	603.272727273	561.5625	508.1	677.5	408.791666667	512.153846154	423.206896552	544.076923077	573.885714286	597.785714286	604.724137931	397.034482759	565.428571429	534.294117647	641.0	423.777777778	454.12	522.615384615	449.714285714	481.772727273	758.64	404.0	504.222222222	390.7
alpha_rarefaction_402_6.txt	402	6	676.0	581.322580645	610.833333333	550.0	386.035714286	379.0	674.676470588	536.0	482.303030303	515.387096774	529.714285714	548.206896552	560.529411765	556.913043478	557.181818182	493.777777778	460.322580645	751.476190476	668.529411765	620.0	658.451612903	633.896551724	628.954545455	884.0	775.12	549.5	383.027777778	333.774193548	529.757575758	389.052631579	513.0	421.882352941	472.789473684	620.615384615	573.588235294	401.807692308	388.451612903	549.5	493.555555556	494.75	339.964285714	528.941176471	607.125	536.954545455	656.216216216	791.181818182	511.666666667	422.64	572.717948718	600.823529412	500.3	413.8	597.0	631.807692308	517.045454545	403.035714286	542.129032258	476.029411765	509.125	585.875
alpha_rarefaction_402_7.txt	402	7	606.724137931	525.277777778	892.5	564.7	525.0	530.617647059	656.916666667	418.6	494.037037037	431.1	709.230769231	651.384615385	544.676470588	661.0	534.27027027	528.714285714	608.272727273	516.037037037	704.357142857	662.375	822.541666667	530.0	587.25	468.954545455	980.619047619	513.24137931	563.055555556	356.162162162	709.107142857	312.0	442.444444444	354.125	626.583333333	524.571428571	528.162162162	555.272727273	433.0	574.0	452.7	423.032258065	351.555555556	530.27027027	461.896551724	467.75	716.037037037	630.896551724	597.533333333	464.4	489.176470588	672.038461538	535.956521739	560.105263158	537.391304348	710.0	335.7	463.043478261	461.275	448.038461538	422.333333333	385.038461538
alpha_rarefaction_402_8.txt	402	8	615.833333333	595.5	561.181818182	585.090909091	469.181818182	754.473684211	602.6875	696.047619048	569.6	448.25	673.625	630.444444444	656.964285714	550.217391304	720.44	677.875	469.03030303	529.607142857	671.533333333	1119.0	830.625	545.206896552	542.884615385	499.0	699.833333333	526.0	450.096774194	565.5	910.44	423.0	510.3	615.272727273	324.285714286	409.1875	822.652173913	536.791666667	545.565217391	529.066666667	410.033333333	505.387096774	393.55	642.041666667	465.275862069	372.833333333	568.947368421	526.363636364	547.636363636	647.117647059	655.125	557.034482759	410.777777778	416.555555556	493.0	430.166666667	374.357142857	525.476190476	530.617647059	545.307692308	544.956521739	456.37037037
alpha_rarefaction_402_9.txt	402	9	786.444444444	474.333333333	637.483870968	602.724137931	548.454545455	647.785714286	590.25	542.535714286	679.875	486.037037037	741.035714286	530.724137931	558.736842105	538.956521739	503.9	486.176470588	590.130434783	603.888888889	765.363636364	597.6	780.0	570.875	615.730769231	547.047619048	690.5	565.230769231	417.2	407.034482759	736.103448276	277.15	374.535714286	487.0	441.166666667	441.058823529	519.25	558.473684211	515.24	459.333333333	574.434782609	403.034482759	339.037037037	662.607142857	517.666666667	425.032258065	784.344827586	769.043478261	452.193548387	793.571428571	548.121212121	592.441176471	421.0	463.933333333	512.5	482.027777778	389.0	576.0	424.692307692	467.0	556.2	314.53125
alpha_rarefaction_451_0.txt	451	0	658.090909091	575.428571429	694.162162162	539.777777778	536.375	529.277777778	778.875	600.6875	427.0	503.090909091	596.090909091	508.609756098	648.275	696.142857143	575.783783784	506.0625	549.676470588	513.078947368	664.25	601.675675676	741.636363636	572.884615385	621.888888889	672.714285714	557.025	671.275862069	596.875	374.75	823.24137931	477.315789474	511.0	358.555555556	634.882352941	535.5625	649.263157895	388.451612903	424.228571429	519.833333333	567.64	533.607142857	492.75	821.576923077	537.375	709.047619048	701.052631579	711.214285714	826.545454545	525.714285714	554.676470588	665.325	522.714285714	476.785714286	459.551724138	682.0	459.84	535.730769231	548.676470588	479.307692308	428.916666667	391.029411765
alpha_rarefaction_451_1.txt	451	1	616.068181818	486.731707317	683.567567568	698.551724138	422.0	546.27027027	788.363636364	451.319148936	468.322580645	428.621621622	589.777777778	524.323529412	625.5	554.37037037	697.033333333	730.25	639.03030303	778.526315789	642.871794872	668.181818182	765.0	571.0	546.535714286	746.285714286	901.857142857	815.136363636	517.5	494.625	572.428571429	387.65	475.037037037	403.44	588.866666667	450.714285714	782.088235294	708.0625	478.65625	603.272727273	493.774193548	516.551724138	356.0	596.512195122	488.464285714	492.294117647	647.59375	607.6875	597.5	475.689655172	678.533333333	779.529411765	599.136363636	559.25	510.37037037	737.37037037	483.65625	460.888888889	532.0	679.0	715.217391304	316.724137931
alpha_rarefaction_451_2.txt	451	2	604.675675676	589.375	888.222222222	631.794117647	293.275	497.027777778	762.757575758	419.348837209	644.807692308	528.935483871	634.090909091	536.162162162	645.676470588	856.285714286	617.416666667	530.757575758	608.785714286	508.363636364	899.25	558.394736842	755.333333333	572.90625	564.21875	625.041666667	650.137931034	594.533333333	465.551724138	474.903225806	662.216216216	436.368421053	532.730769231	509.333333333	661.071428571	517.05	712.428571429	489.04	576.12	504.125	601.0	435.0	438.5	736.774193548	506.896551724	620.857142857	809.1	581.375	600.344827586	422.3125	531.076923077	582.588235294	731.55	483.285714286	579.045454545	519.666666667	381.129032258	491.0	703.6	536.517241379	531.0	345.676470588
alpha_rarefaction_451_3.txt	451	3	651.0	590.666666667	789.65625	704.965517241	461.896551724	639.433333333	791.46875	676.37037037	524.1	532.333333333	517.384615385	628.096774194	602.375	695.454545455	590.777777778	670.115384615	572.7	600.833333333	632.487179487	677.028571429	860.777777778	878.142857143	673.04	724.894736842	910.44	532.941176471	635.4	485.434782609	834.666666667	487.157894737	619.526315789	505.235294118	423.0	423.473684211	749.4375	579.333333333	597.0	623.555555556	666.777777778	423.621621622	361.37037037	656.5	660.333333333	542.607142857	697.926829268	485.625	515.256410256	625.142857143	723.5	527.153846154	565.047619048	384.28125	572.607142857	512.4375	378.965517241	403.529411765	610.277777778	450.527777778	484.161290323	422.193548387
alpha_rarefaction_451_4.txt	451	4	894.391304348	717.833333333	482.418604651	615.135135135	488.037037037	539.941176471	754.777777778	455.11627907	615.303030303	510.363636364	627.0	572.947368421	805.607142857	658.217391304	627.117647059	534.583333333	688.033333333	516.551724138	805.1	822.24	740.206896552	534.615384615	696.6	668.65	903.0	664.115384615	558.103448276	406.666666667	661.085714286	396.052631579	609.0	488.352941176	586.214285714	430.375	744.4375	597.473684211	430.636363636	524.869565217	598.043478261	594.5	392.869565217	684.516129032	399.903225806	739.64	728.162790698	583.625	630.941176471	636.434782609	696.941176471	766.0	621.142857143	456.607142857	490.037037037	608.7	628.142857143	555.75	631.028571429	611.833333333	690.772727273	365.9375
alpha_rarefaction_451_5.txt	451	5	654.689655172	543.365853659	759.0625	584.533333333	445.888888889	790.5	706.2	919.045454545	520.870967742	493.923076923	743.222222222	536.026315789	721.363636364	830.166666667	564.833333333	529.416666667	826.652173913	609.032258065	753.4375	786.193548387	854.730769231	539.25	627.2	556.307692308	800.230769231	519.7	513.538461538	695.142857143	1004.27272727	359.652173913	485.333333333	400.772727273	833.0	451.473684211	483.386363636	587.476190476	570.714285714	660.647058824	577.322580645	384.0	305.5	557.222222222	730.047619048	649.125	783.103448276	604.636363636	554.9375	409.322580645	562.256410256	599.394736842	502.0	460.964285714	581.615384615	460.888888889	395.757575758	542.884615385	464.733333333	503.027777778	464.483870968	324.322580645
alpha_rarefaction_451_6.txt	451	6	871.107142857	590.666666667	799.1	576.0	483.12	613.885714286	995.125	558.0	493.176470588	533.724137931	773.034482759	542.405405405	532.25	595.44	707.870967742	514.533333333	505.441176471	672.37037037	834.0	691.21875	650.428571429	533.857142857	496.125	652.714285714	777.666666667	624.551724138	574.64	676.315789474	753.903225806	436.285714286	489.619047619	380.0	686.0	650.055555556	822.03125	589.5	549.076923077	494.055555556	700.115384615	712.12	348.689655172	568.184210526	490.028571429	558.034482759	701.5	798.607142857	534.583333333	658.65	783.206896552	553.25	524.05	468.357142857	569.64	586.206896552	488.774193548	550.307692308	445.923076923	520.7	502.0	373.025641026
alpha_rarefaction_451_7.txt	451	7	547.025641026	517.384615385	811.37037037	487.029411765	522.714285714	586.108108108	682.583333333	569.555555556	511.027777778	629.444444444	606.032258065	660.357142857	566.0	524.75	711.34375	655.333333333	762.130434783	594.8	925.607142857	831.25	1008.88888889	593.206896552	657.964285714	446.028571429	606.59375	617.181818182	412.552631579	358.9375	735.774193548	398.285714286	413.263157895	444.55	507.153846154	411.235294118	768.1	518.045454545	543.037037037	425.538461538	590.333333333	499.516129032	360.551724138	742.035714286	660.8	585.103448276	833.885714286	737.7	688.75	428.885714286	701.24137931	634.027777778	480.464285714	508.785714286	614.0	678.0	391.107142857	501.75	434.571428571	518.035714286	760.789473684	561.272727273
alpha_rarefaction_451_8.txt	451	8	947.5	479.736842105	662.137931034	700.870967742	484.884615385	606.344827586	707.527777778	588.035714286	590.5	541.129032258	616.95	714.724137931	895.375	522.935483871	624.303030303	720.772727273	971.647058824	424.657894737	972.625	786.193548387	936.434782609	654.357142857	629.285714286	623.041666667	1026.0	587.333333333	537.615384615	559.217391304	792.096774194	304.785714286	617.333333333	432.545454545	512.235294118	586.125	572.486486486	340.451612903	664.217391304	432.5	598.44	473.085714286	309.107142857	659.171428571	505.5	521.7	587.023809524	475.736842105	655.96875	537.884615385	546.5	571.428571429	507.125	503.652173913	659.333333333	581.5	345.129032258	539.954545455	578.885714286	481.0	506.538461538	369.551724138
alpha_rarefaction_451_9.txt	451	9	676.375	605.848484848	582.371428571	521.375	375.75	448.166666667	743.103448276	480.028571429	528.0	448.0	791.0	478.447368421	640.926829268	731.142857143	625.571428571	640.12	554.527777778	510.896551724	891.5	766.034482759	671.529411765	453.8	746.5	614.84	813.24137931	862.285714286	486.303030303	509.04	888.5	571.6875	406.676470588	408.181818182	553.5	629.235294118	765.357142857	694.5	554.8	519.391304348	471.3125	427.228571429	391.161290323	614.59375	537.391304348	557.161290323	648.108108108	531.75	509.171428571	518.4	637.322580645	543.025	356.0	475.2	495.652173913	564.90625	407.677419355	432.1875	507.902439024	549.111111111	484.2	503.615384615
alpha_rarefaction_500_0.txt	500	0	695.27027027	494.782608696	670.222222222	588.459459459	551.5	644.794117647	1212.5	603.25	590.193548387	680.285714286	811.941176471	554.12244898	791.193548387	726.807692308	657.5	594.193548387	878.05	501.394736842	783.256410256	685.0	892.0	695.0	581.625	647.666666667	942.5	573.363636364	467.24137931	519.027027027	761.657894737	486.619047619	597.8	523.15	671.066666667	496.75	731.516129032	403.206896552	664.5	621.041666667	599.344827586	490.317073171	327.0	719.558823529	506.617647059	599.096774194	1014.44444444	562.073170732	723.363636364	485.65625	607.75	811.75	513.222222222	445.0	632.6	619.275	363.823529412	539.84	604.052631579	499.976744186	549.121212121	520.217391304
alpha_rarefaction_500_1.txt	500	1	791.088235294	556.025	794.0	752.161290323	494.037037037	512.219512195	883.451612903	578.783783784	740.0	643.7	847.75	552.046511628	708.15	577.322580645	644.384615385	576.428571429	600.441176471	943.5	796.638297872	679.947368421	898.125	636.2	552.121212121	716.291666667	630.923076923	598.032258065	662.125	563.555555556	990.677419355	313.0	568.576923077	500.05	579.75	586.875	652.022727273	507.275862069	850.315789474	488.541666667	400.956521739	443.285714286	409.37037037	605.682926829	559.5	514.617647059	675.772727273	536.071428571	591.375	745.333333333	947.5	825.032258065	418.0	534.666666667	522.823529412	541.333333333	335.875	667.115384615	642.333333333	512.027777778	668.230769231	349.5
alpha_rarefaction_500_2.txt	500	2	733.757575758	543.4	830.058823529	767.1	633.433333333	680.529411765	746.277777778	684.583333333	684.129032258	541.181818182	578.947368421	532.525	679.325	631.322580645	613.357142857	623.53125	607.0	662.230769231	743.025	931.607142857	610.217391304	707.357142857	649.677419355	559.529411765	811.617647059	705.214285714	718.12	519.058823529	1093.55555556	648.769230769	665.333333333	426.730769231	742.5	873.769230769	809.428571429	617.333333333	685.24	808.117647059	682.545454545	431.775	434.666666667	462.019607843	620.37037037	785.0	659.534883721	716.34375	751.2	519.111111111	697.794117647	867.0	515.12	495.2	579.136363636	569.903225806	401.206896552	530.037037037	582.15	550.2	546.636363636	437.228571429
alpha_rarefaction_500_3.txt	500	3	572.075	626.885714286	705.318181818	678.588235294	507.04	665.333333333	873.03030303	620.076923077	519.027777778	564.0	616.375	529.458333333	748.636363636	705.84	686.588235294	580.108108108	604.848484848	504.717948718	955.206896552	640.028571429	756.333333333	713.965517241	508.125	764.375	795.032258065	536.0	645.7	470.1875	727.153846154	410.565217391	664.8	569.176470588	593.894736842	497.217391304	753.578947368	764.055555556	557.5	652.8	601.344827586	482.903225806	566.5	683.676470588	641.272727273	664.15625	637.071428571	575.21875	688.636363636	560.37037037	803.032258065	1023.51724138	655.0	558.0	539.965517241	595.848484848	660.913043478	582.037037037	598.243902439	629.193548387	763.3	525.5
alpha_rarefaction_500_4.txt	500	4	498.071428571	498.88372093	677.12195122	587.0	541.344827586	620.558823529	809.75	581.885714286	512.263157895	543.0	691.516129032	674.7	1056.75	602.636363636	628.076923077	610.6	624.027777778	640.666666667	790.486486486	714.763157895	798.947368421	679.625	658.384615385	640.7	998.619047619	477.0	527.24137931	443.032258065	929.724137931	352.666666667	503.294117647	475.4	463.636363636	508.4375	720.902439024	507.533333333	620.096774194	845.5	616.888888889	447.026315789	544.791666667	821.09375	681.157894737	427.306122449	745.181818182	643.459459459	621.341463415	565.291666667	752.451612903	695.27027027	449.0	674.1	515.0625	555.552631579	377.277777778	546.037037037	506.591836735	625.833333333	563.833333333	476.483870968
alpha_rarefaction_500_5.txt	500	5	635.30952381	491.666666667	632.625	627.625	494.129032258	618.517241379	760.567567568	497.418604651	582.108108108	539.941176471	708.923076923	548.666666667	665.731707317	669.533333333	622.692307692	560.6	650.25	448.837837838	883.090909091	806.294117647	900.129032258	624.53125	735.0	555.111111111	815.0	645.275862069	681.625	543.884615385	960.774193548	396.291666667	561.8	408.291666667	402.384615385	433.142857143	791.666666667	424.103448276	557.8	472.24	501.0	613.7	372.935483871	547.046511628	787.444444444	579.322580645	674.441860465	616.578947368	548.0	523.037037037	699.75	600.068181818	504.615384615	589.12	604.25	772.103448276	647.12	520.111111111	668.083333333	485.947368421	473.285714286	391.027777778
alpha_rarefaction_500_6.txt	500	6	723.0	552.075	802.033333333	557.076923077	521.035714286	791.8	813.0	595.96875	518.157894737	486.184210526	668.171428571	744.181818182	655.857142857	619.24137931	600.0	682.0	723.25	602.344827586	838.303030303	875.161290323	615.578947368	682.625	705.363636364	1207.4	789.363636364	651.8125	580.6	523.0	643.065217391	530.272727273	400.5	479.130434783	499.75	512.0	656.263157895	752.476190476	534.516129032	663.0	659.357142857	604.037037037	626.681818182	803.428571429	513.4375	452.108695652	665.622222222	569.166666667	806.3125	580.034482759	613.87804878	669.0	581.260869565	588.12	419.75	771.538461538	450.0	609.538461538	504.071428571	621.464285714	524.24137931	514.04
alpha_rarefaction_500_7.txt	500	7	794.676470588	571.153846154	690.170731707	655.285714286	500.107142857	1038.65217391	907.176470588	474.022222222	469.634146341	523.026315789	708.027027027	551.243902439	784.428571429	779.916666667	622.097560976	521.341463415	513.027777778	721.107142857	833.135135135	765.763157895	683.523809524	704.387096774	887.391304348	522.0	972.272727273	717.384615385	478.483870968	528.037037037	648.926829268	371.12	432.535714286	457.75	539.954545455	496.217391304	725.6	613.888888889	603.0	902.615384615	597.206896552	469.216216216	468.444444444	814.2	561.833333333	751.0625	664.731707317	593.666666667	879.37037037	609.115384615	648.857142857	739.025	414.033333333	648.076923077	484.3125	555.527777778	436.228571429	399.717948718	755.451612903	559.6	736.25	430.034482759
alpha_rarefaction_500_8.txt	500	8	612.157894737	601.7	704.894736842	616.454545455	439.0	516.294117647	958.2	695.5	756.555555556	539.0	677.085714286	566.552631579	560.608695652	596.344827586	733.8	529.323529412	624.181818182	598.090909091	857.166666667	812.923076923	962.230769231	706.363636364	863.956521739	657.161290323	840.04	794.444444444	570.757575758	522.7	783.885714286	486.0	609.416666667	650.714285714	558.454545455	465.954545455	791.447368421	693.285714286	716.12	609.75	627.24137931	510.935483871	433.344827586	604.326086957	571.6	555.529411765	701.75	523.477272727	558.25	693.142857143	714.763157895	551.025	622.714285714	544.6	478.0	561.071428571	426.617647059	601.785714286	542.0	566.0	587.434782609	653.142857143
alpha_rarefaction_500_9.txt	500	9	727.666666667	548.068181818	778.483870968	674.777777778	527.965517241	734.2	632.340909091	574.5	626.888888889	518.0625	884.689655172	670.7	589.1875	681.896551724	659.263157895	421.568181818	603.090909091	507.609756098	892.033333333	814.333333333	829.5	714.833333333	515.171428571	657.137931034	1311.75	569.7	587.857142857	510.935483871	901.0	459.0	473.896551724	704.352941176	598.476190476	559.884615385	979.161290323	514.387096774	534.0	624.142857143	541.078947368	458.157894737	460.0	778.033333333	507.71875	617.032258065	748.5	900.551724138	547.405405405	672.555555556	692.676470588	691.527777778	551.307692308	481.3125	645.0	707.0	377.642857143	439.09375	609.277777778	576.428571429	595.096774194	351.256410256
